time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.511049	0.114342	0.276834	0.330209	0.313879	0.240116	0.156198	0.0988209	0.0623632	0.0204566
0.511049	1.34253	2.15097	1.26431	1.82042	2.475	2.26453	1.72555	1.93602	1.1205
0.511049	560.879	1124.86	1127.15	1122.58	1119.79	1125.21	1128.83	1122.94	558.914
0.511049	215.584	433.352	438.66	441.985	437.743	429.533	428.988	438.219	222.096
0.511049	23.5089	47.0652	47.1377	47.1613	47.1259	47.0493	47.0374	47.1472	23.6131
0.511049	0.431213	0.764339	0.448839	0.0657055	0.457575	0.608342	0.482753	0.239179	0.0180823
0.511049	0.499818	0.907189	0.865109	0.952096	0.97648	1.05009	1.12178	1.05414	0.491414
0.511049	1.40918	2.12146	0.93143	2.40795	3.59885	3.25559	2.23351	2.69908	1.64415
0.511049	0.0136615	0.0322867	0.0230557	0.0185016	0.0671876	0.101397	0.10331	0.0779122	0.0286749
0.511049	24.9607	46.3799	32.6032	22.7514	39.3444	46.3986	35.4239	17.0478	0.895646
0.511049	165.586	340.107	349.841	343.41	334.822	339.81	343.843	333.235	162.116
0.511049	8.21363	13.1472	6.57806	10.3695	16.4173	16.409	11.208	4.97005	0.715534
0.511049	0.759557	4.48234	7.32578	6.79493	3.22619	6.88168	10.1871	7.54831	0.88965
0.511049	36.1411	65.6693	58.6299	66.153	72.4845	65.9613	58.9216	65.8818	36.0858
0.511049	7.44568	18.2	21.257	18.5052	14.5562	18.5883	22.4502	19.4527	7.71323
0.511049	3.34427	6.16299	5.33047	5.38594	5.64994	4.83435	2.97722	1.14573	0.260272
0.511049	0.265039	0.453368	0.353135	0.479601	0.618413	0.561081	0.443926	0.586798	0.353592
0.511049	68.4059	169.372	230.326	283.023	313.68	315.251	292.361	266.68	128.474
0.511049	89.6419	176.556	170.919	159.807	138.088	117.691	114.949	121.191	61.9786
0.511049	0.745841	3.47046	4.87659	4.15341	3.2733	5.43891	7.06435	6.14211	2.35383
0.511049	2.25596	4.51977	4.54635	4.58085	4.59821	4.59776	4.5916	4.57736	2.28361
0.511049	2.24427	4.23221	2.10749	2.25014	4.25081	2.05695	2.73616	4.88393	2.34401
0.511049	4.69131	13.3413	14.0272	9.28089	8.76615	15.8887	23.1952	18.4225	0.353284
0.511049	5.14862	17.958	20.4696	10.9726	10.4589	17.6388	12.9112	2.61251	2.5315
0.511049	1.25387	2.27932	1.93505	1.86326	1.78953	1.80982	2.17026	2.42812	1.23221
0.511049	20914.7	41999.4	42245.3	42215.7	41998.9	41887.1	41916.3	41946.7	20973.4
0.511049	467.993	937.681	963.949	1035.81	1116.62	1135.64	1050.27	899.863	408.931
0.511049	1268.42	2509.86	2517.01	2563.53	2556.98	2562.84	2597.14	2604.89	1301.6
0.511049	88225.1	172960	173743	181553	170810	130141	101053	128108	74443.2
0.511049	938.735	1847.53	1774.48	1702.8	1684.77	1744.91	1854.94	1954.87	997.152
0.511049	63.5933	127.318	128.158	130.545	134.564	138.893	141.793	142.794	71.4424
0.511049	1.20431	2.50926	2.68547	2.74509	2.65224	2.54174	2.54655	2.62957	1.33693
0.511049	0.234696	0.571518	0.688316	0.743905	0.957172	1.29831	1.45878	1.32617	0.590082
0.511049	0.273917	0.591864	0.625652	0.528262	0.299106	0.0975852	0.181238	0.159383	0.0130936
0.511049	699.144	1396.41	1391.7	1386.29	1381.68	1377.3	1371.82	1366.16	681.807
0.511049	2195.49	4378.14	4340.24	4280.07	4204.71	4126.79	4061.28	4019.26	2002.53
0.511049	1285.7	2535.21	2426.63	2248.89	2015.31	1754.16	1507.84	1327.34	630.091
0.511049	11.9856	24.373	24.7869	23.8335	21.1844	18.1672	16.4933	16.197	8.12151
0.511049	191.022	384.414	391.061	400.577	402.577	396.118	393.216	386.123	189.268
0.511049	3.19424	6.30887	6.17085	6.22133	6.53083	6.74827	6.53665	6.03608	2.88261
0.511049	31.439	70.0947	64.1626	29.4405	12.1728	24.5278	13.0751	45.5818	31.9882
0.511049	1036.98	2100.81	2106.91	2077.57	2100.83	2127.72	2110.73	2125.8	1076.46
0.511049	3204.07	5782.86	5808.33	6803	6609.6	6632.92	7800.29	7837.8	3629.66
0.511049	95.5058	192.506	190.768	183.603	178.433	172.392	161.613	155.763	77.9682
0.511049	62.0538	126.852	128.591	127.048	128.764	129.509	125.203	124.102	62.9028
0.511049	17.8963	37.3313	37.4906	35.1812	36.1099	37.376	35.5428	36.1659	19.0132
0.511049	14.1693	29.8739	30.0317	27.7321	28.693	29.9941	28.2196	28.8957	15.3798
0.511049	183.504	365.085	359.543	350.635	339.35	327.848	318.082	311.716	154.806
0.511049	101.162	211.03	196.064	142.059	103.009	71.8305	31.275	30.8644	12.168
0.511049	853.439	1697.43	1688.6	1687.24	1672.14	1657.58	1659.48	1653.6	822.196
0.511049	70.83	142.017	142.865	142.992	142.028	141.315	141.385	142.178	71.3936
0.511049	62.7704	137.497	137.427	122.846	124.993	113.029	83.9277	76.5384	39.9796
0.511049	496.344	988.795	949.366	911.843	906.808	870.284	826.799	777.245	367.94
0.511049	21.4339	69.7477	120.915	161.266	203.158	240.898	244.758	244.209	126.145
0.511049	98.8254	205.226	196.918	168.627	151.64	124.519	82.8528	65.105	32.6142
0.511049	176.388	332.651	296.717	258.877	212.791	179.916	139.145	70.4672	7.12413
0.511049	270.421	569.83	603.888	590.997	580.28	575.181	509.804	466.671	239.838
0.511049	5.83471	14.7503	16.5604	14.6669	14.7914	14.8986	10.3298	3.6328	0.142467
0.511049	68.0327	192.401	246.523	220.488	230.713	283.867	213.598	139.292	91.4882
0.511049	42.7046	90.9471	90.2301	77.8256	77.1384	79.234	68.5477	68.3812	37.7129
0.511049	10380.7	20295	19171.6	17890.8	16851.2	16341.4	16283.3	16321.2	8161.33
0.511049	0.645094	11.1009	26.913	32.7013	33.1427	38.0324	30.6378	16.3243	8.46652
0.511049	909.492	1842.62	1911.37	2019.79	2169.37	2380.7	2634.46	2836.15	1454.66
0.511049	12.368	27.856	24.3134	15.047	13.1296	9.66268	4.34361	3.01084	3.25114
0.511049	6.62419	14.6205	15.3636	14.6298	15.0559	14.5121	11.9289	10.9921	5.76393
0.511049	27.7758	55.1189	58.1687	62.8595	62.9894	62.1768	63.8275	62.2582	29.6721
0.511049	59633.8	119106	118622	117841	116839	115745	114739	114030	56887.7
0.511049	12.3959	25.0472	21.9608	12.5902	5.02931	10.0332	14.2284	21.4328	12.8177
0.511049	1384.9	2392.67	1823.12	1642.18	1230.8	1307.86	2182.14	2449.07	1160.55
0.511049	0.0903811	0.305898	0.663851	0.983896	1.01562	0.949338	1.05992	0.965514	0.376072
0.511049	3.78822	8.21197	10.0428	11.7372	12.1897	11.6446	10.3672	8.66996	3.89482
0.511049	0.193601	0.383541	0.377412	0.375389	0.376474	0.377539	0.380059	0.38523	0.194129
0.511049	0.173747	0.333176	0.300125	0.268212	0.256262	0.273016	0.306931	0.339049	0.176216
0.511049	0.319607	0.692672	0.786148	0.822272	0.80558	0.801773	0.798661	0.764217	0.370013
0.511049	4.07704	8.13453	8.19443	8.34584	8.39827	8.41752	8.50836	8.50096	4.22066
0.511049	14.5931	29.2458	29.2456	29.1515	29.1629	29.1154	28.9174	28.8774	14.4712
