time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.75393	5.87295	12.9677	11.8783	10.8016	12.8675	12.3075	12.5177	12.3862	5.3658
0.75393	635.83	1177.6	1221.81	1264.45	1165.02	1254.2	1215.69	1182.07	639.884
0.75393	5.1907	4.08575	7.3737	9.68757	0.988146	9.52955	7.39517	4.07458	5.20835
0.75393	89.7162	224.708	204.997	184.102	230.789	188.64	207.076	223.056	87.9075
0.75393	277.737	548.745	533.132	515.639	498.696	484.098	475.899	474.944	237.955
0.75393	14.0059	9.9565	21.8171	27.7985	2.43821	27.7101	21.8071	9.88339	13.9537
0.75393	534.705	1070.19	1075.63	1081.53	1083.61	1084.78	1081.54	1077.85	538.82
0.75393	0.728876	1.44269	2.31089	2.8608	3.0992	3.60337	3.51992	3.38865	1.82199
0.75393	215.632	489.728	503.291	402.373	394.75	418.954	304.45	255.821	154.724
0.75393	0.486881	1.27763	1.65221	1.80786	1.6546	1.32481	1.19826	1.32368	0.683341
0.75393	13.0199	26.5939	26.9384	26.7002	26.7166	24.8557	23.3572	22.1009	10.5398
0.75393	134.232	264.067	266.735	269.129	264.681	268.491	265.577	262.374	133.331
0.75393	37.4651	86.9785	82.0251	76.9166	88.5799	76.9274	81.8052	86.561	37.1774
0.75393	1048.82	864.267	1458.82	2060.23	216.185	2066.22	1576.3	879.389	1109.09
0.75393	1.9923	109.863	63.6063	142.674	50.0883	145.853	56.1691	117.181	2.35675
0.75393	20.6259	41.1093	30.9529	20.143	15.1556	21.0978	30.2553	40.9172	21.7201
0.75393	61.5093	114.873	91.4176	70.6107	47.027	71.3538	92.2622	112.989	63.3335
0.75393	0.224098	5.55692	7.06002	4.35457	1.39432	4.10636	6.40772	5.14446	0.509444
0.75393	20.9554	54.0244	62.1684	52.5252	42.3886	51.5611	62.5019	54.7776	21.0327
0.75393	8455.73	11692.5	6766.7	6348.39	8886.14	18078.2	16367.3	7317.56	2975.54
0.75393	76.7295	124.94	198.407	225.503	179.074	196.099	170.996	141.916	96.4961
0.75393	141.657	459.197	527.814	394.947	623.652	1046.11	1189.5	1022.81	439.147
