time	m=0	m=1	m=2	m=2	m=4	m=5	m=5	m=7	m=8
0.168044	698.742	3.49641	32.6783	2.63832	21.1057	3.76243	7.07201	1.71001	7.50113
0.168506	698.982	3.20928	32.2176	2.40643	20.4879	3.75649	6.66329	2.0134	7.24034
0.168952	699.268	2.97499	31.5317	2.15315	19.6426	3.75328	6.09195	2.28358	6.87387
0.169384	699.409	2.87905	31.0751	2.11633	19.089	3.51656	5.85016	2.14789	6.66281
0.169804	699.603	2.76156	30.5812	2.07115	18.5207	3.29297	5.65258	2.05704	6.46082
0.170208	699.556	2.70898	30.6569	2.1853	18.5096	2.95226	6.02244	1.79859	6.56809
0.170604	699.696	2.57961	30.4149	1.91002	18.1023	2.92876	6.04326	2.05523	6.49881
0.170986	699.651	2.53232	30.4982	1.7375	17.9766	2.83063	6.32577	2.15046	6.57874
0.171357	699.854	2.70076	30.0051	1.30348	17.2488	3.17419	6.01982	2.77746	6.35582
0.171722	699.964	2.81968	29.6121	1.12137	16.6691	3.2186	5.81664	2.95059	6.18711
0.17207	700.262	3.1926	28.8337	1.11032	15.7613	3.56607	5.26986	3.42194	5.82743
0.1724	700.588	3.43602	28.0577	1.21478	14.8993	3.70421	4.73891	3.6318	5.47779
0.172726	700.941	3.80681	27.3168	1.51544	14.0799	3.98522	4.21416	3.97499	5.12182
0.173036	701.453	4.41037	26.3539	2.10583	13.0138	4.50639	3.45699	4.57773	4.62184
0.17334	701.61	4.69218	26.1095	2.40235	12.6508	4.67253	3.23004	4.81167	4.45983
0.173642	701.876	5.3542	25.6601	3.08485	12.0464	5.24203	2.74247	5.46887	4.1496
0.173933	701.972	5.99623	25.4899	3.7307	11.7425	5.77703	2.4168	6.08346	3.9612
0.174226	701.705	6.08945	25.9426	3.83035	12.0841	5.722	2.5794	6.09289	4.11055
0.174521	701.689	6.56868	25.9058	4.30168	11.9967	6.07483	2.34368	6.49558	3.98751
0.174805	701.72	7.07768	25.7748	4.79969	11.8902	6.46501	2.08453	6.91289	3.83867
0.175096	701.518	6.78504	26.1037	4.5543	12.2567	6.01853	2.28655	6.5014	3.94142
0.175389	701.523	6.87462	26.1054	4.69998	12.3237	5.98823	2.19763	6.50465	3.86434
0.175674	701.875	7.37261	25.56	5.25166	11.8591	6.39553	1.49465	6.95814	3.45499
0.175964	701.796	7.04869	25.8209	5.06908	12.1083	5.95402	1.6217	6.58121	3.47625
0.176258	701.761	6.86442	26.0339	5.05357	12.2478	5.67218	1.64713	6.37672	3.42275
0.176545	702.253	7.70644	25.285	5.92295	11.5139	6.44385	0.637492	7.23649	2.8109
0.176831	702.073	7.62281	25.6842	5.96727	11.7859	6.26034	0.984105	7.14202	2.83815
0.177118	701.887	7.64319	26.0469	6.10071	12.0429	6.19989	1.32466	7.17635	2.83655
0.177395	702.293	9.16496	25.3821	7.49349	11.4397	7.63714	1.1685	8.719	2.2451
0.177668	702.105	9.59672	25.7653	7.92913	11.7575	7.98135	1.46259	9.16928	2.25587
0.177945	701.824	9.63709	26.3624	8.01825	12.2572	7.93631	1.85695	9.2429	2.37557
0.178212	702.243	11.1085	25.8207	9.34823	11.7747	9.29801	1.98856	10.7547	1.81778
0.178468	702.483	11.8495	25.6531	10.0234	11.5863	9.93357	2.31998	11.5328	1.47025
0.178729	702.186	11.3015	26.4082	9.53567	12.1314	9.28476	2.49578	11.0348	1.66787
0.178987	702.448	11.9619	26.2506	10.096	11.8709	9.80646	2.79476	11.7175	1.32081
0.179232	702.975	12.9185	25.6083	10.8657	11.2113	10.5549	3.30409	12.616	0.732721
0.179468	703.182	13.1894	25.4513	10.9877	10.9555	10.5919	3.61028	12.7875	0.488601
0.179712	702.848	12.6436	26.1379	10.3313	11.3832	9.79464	3.51793	12.1071	0.802883
0.179952	703.164	13.2176	25.7079	10.6061	10.9236	9.98793	3.7755	12.429	0.497038
0.180181	703.806	14.3645	24.7265	11.3475	10.0531	10.6709	4.25698	13.2179	0.0856209
0.180401	704.343	15.6415	23.9162	12.1767	9.35391	11.4202	4.66328	14.0475	0.519209
0.180623	704.161	15.4256	24.2547	11.606	9.5178	10.6645	4.19498	13.3725	0.193539
0.18085	703.985	15.1426	24.6092	10.9623	9.71923	9.85071	3.83154	12.6458	0.124252
0.181074	704.314	16.2617	24.2031	11.6174	9.25326	10.4112	3.84496	13.256	0.0631336
0.181291	704.855	17.913	23.4813	12.799	8.48035	11.5151	4.05321	14.3599	0.451942
0.181499	705.461	19.5911	22.6556	14.036	7.60664	12.67	4.4235	15.4782	0.900353
0.181714	704.868	18.911	23.7536	13.0107	8.32123	11.5456	3.53122	14.3427	0.151739
